Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index
2018,11,USA,X3,9220.0,57771,532648620,0.046,18.31,3.87,1.01
2018,11,USA,X5,11356.0,69424,788378944,0.013,18.31,3.87,1.01
2018,11,USA,X7,6517.0,90339,588739263,0.017,18.31,3.87,1.01
2018,11,USA,i4,5947.0,65050,386852350,0.013,18.31,3.87,1.01
2018,11,USA,iX,3481.0,73145,254617745,0.028,18.31,3.87,1.01
2018,11,USA,MINI,6543.0,43736,286164648,0.015,18.31,3.87,1.01
2018,11,RestOfWorld,3 Series,6644.0,49211,326957884,0.036,5.09,3.46,0.99
2018,11,RestOfWorld,5 Series,4111.0,62108,255325988,0.01,5.09,3.46,0.99
2018,11,RestOfWorld,X3,11048.0,59390,656140720,0.023,5.09,3.46,0.99
2018,11,RestOfWorld,X5,10166.0,68085,692152110,0.021,5.09,3.46,0.99
2018,11,RestOfWorld,X7,4149.0,93932,389723868,0.019,5.09,3.46,0.99
2018,11,RestOfWorld,i4,7532.0,63884,481174288,0.013,5.09,3.46,0.99
2018,11,RestOfWorld,iX,5760.0,75553,435185280,0.016,5.09,3.46,0.99
2018,11,RestOfWorld,MINI,8456.0,41911,354399416,0.019,5.09,3.46,0.99
2018,12,Europe,3 Series,5759.0,47776,275141984,0.045,20.78,2.5,0.99
2018,12,Europe,5 Series,11172.0,62466,697870152,0.025,20.78,2.5,0.99
2018,12,Europe,X3,12695.0,56159,712938505,0.012,20.78,2.5,0.99
2018,12,Europe,X5,11446.0,67780,775809880,0.025,20.78,2.5,0.99
2018,12,Europe,X7,10765.0,92682,997721730,-0.002,20.78,2.5,0.99
2018,12,Europe,i4,12846.0,66612,855697752,0.011,20.78,2.5,0.99
2018,12,Europe,iX,4089.0,76332,312121548,0.025,20.78,2.5,0.99
2018,12,Europe,MINI,3799.0,43297,164485303,0.031,20.78,2.5,0.99
2018,12,China,3 Series,7119.0,46036,327730284,0.02,15.82,1.25,0.96
2018,12,China,5 Series,6072.0,60795,369147240,0.014,15.82,1.25,0.96
2018,12,China,X3,7189.0,58162,418126618,0.02,15.82,1.25,0.96
2018,12,China,X5,5769.0,68346,394288074,0.03,15.82,1.25,0.96
2018,12,China,X7,4500.0,91996,413982000,0.025,15.82,1.25,0.96
2018,12,China,i4,4193.0,64285,269547005,0.04,15.82,1.25,0.96
2018,12,China,iX,7492.0,75400,564896800,0.026,15.82,1.25,0.96
2018,12,China,MINI,4624.0,42828,198036672,0.031,15.82,1.25,0.96
2018,12,USA,3 Series,7464.0,48180,359615520,0.011,18.76,3.5,1.03
2018,12,USA,5 Series,3361.0,60825,204432825,0.026,18.76,3.5,1.03
2018,12,USA,X3,5838.0,59741,348767958,0.016,18.76,3.5,1.03
2018,12,USA,X5,7147.0,69129,494064963,0.012,18.76,3.5,1.03
2018,12,USA,X7,5393.0,91547,493712971,0.036,18.76,3.5,1.03
2018,12,USA,i4,3073.0,64985,199698905,0.023,18.76,3.5,1.03
2018,12,USA,iX,8627.0,74256,640606512,0.018,18.76,3.5,1.03
2018,12,USA,MINI,5020.0,40359,202602180,0.014,18.76,3.5,1.03
2018,12,RestOfWorld,3 Series,3857.0,46585,179678345,0.023,6.08,3.75,0.96
2018,12,RestOfWorld,5 Series,8637.0,61247,528990339,0.016,6.08,3.75,0.96
2018,12,RestOfWorld,X3,4328.0,56988,246644064,0.026,6.08,3.75,0.96
2018,12,RestOfWorld,X5,3054.0,68219,208340826,0.022,6.08,3.75,0.96
2018,12,RestOfWorld,X7,10514.0,90730,953935220,0.016,6.08,3.75,0.96
2018,12,RestOfWorld,i4,3894.0,65571,255333474,0.022,6.08,3.75,0.96
2018,12,RestOfWorld,iX,12769.0,73021,932405149,0.018,6.08,3.75,0.96
2018,12,RestOfWorld,MINI,7775.0,43191,335810025,0.038,6.08,3.75,0.96
2019,1,Europe,3 Series,7462.0,48506,361951772,0.056,19.31,2.44,1.06
2019,1,Europe,5 Series,5730.0,60515,346750950,0.04,19.31,2.44,1.06
2019,1,Europe,X3,9556.0,56886,543602616,0.033,19.31,2.44,1.06
2019,1,Europe,X5,5229.0,69204,361867716,0.043,19.31,2.44,1.06
2019,Jan,Europe,X7,3520.0,91562,322298240,0.056,19.31,2.44,1.06
2019,1,Europe,i4,6143.0,65896,404799128,0.058,19.31,2.44,1.06
2019,1,Europe,iX,3413.0,73083,249432279,0.044,19.31,2.44,1.06
2019,1,Europe,MINI,4092.0,41976,171765792,0.051,19.31,2.44,1.06
2019,1,China,3 Series,3359.0,47855,160744945,0.038,16.25,1.15,1.03
2019,1,China,5 Series,5436.0,60792,330465312,0.038,16.25,1.15,1.03
2019,Jan,China,X3,3220.0,58255,187581100,0.055,16.25,1.15,1.03
2019,1,China,X5,5978.0,68607,410132646,0.042,16.25,1.15,1.03
2019,1,China,X7,7513.0,93380,701563940,0.048,16.25,1.15,1.03
2019,1,China,i4,10969.0,63590,697518710,0.043,16.25,1.15,1.03
2019,1,China,iX,3473.0,75434,261982282,0.05,16.25,1.15,1.03
2019,1,China,MINI,3384.0,41963,142002792,0.051,16.25,1.15,1.03
2019,1,USA,3 Series,4280.0,47016,201228480,0.031,17.37,4.25,1.06
2019,1,USA,5 Series,9392.0,63902,600167584,0.042,17.37,4.25,1.06
2019,Jan,USA,X3,7445.0,56583,421260435,0.054,17.37,4.25,1.06
2019,1,USA,X5,10847.0,68087,738539689,0.028,17.37,4.25,1.06
2019,Jan,USA,X7,6152.0,92013,566063976,0.044,17.37,4.25,1.06
2019,Jan,USA,i4,3805.0,66566,253283630,0.033,17.37,4.25,1.06
2019,1,USA,iX,10623.0,75848,805733304,0.055,17.37,4.25,1.06
2019,1,USA,MINI,4445.0,40101,178248945,0.034,17.37,4.25,1.06
2019,Jan,RestOfWorld,3 Series,9032.0,49731,449170392,0.069,6.5,3.26,1.06
2019,1,RestOfWorld,5 Series,5107.0,60713,310061291,0.045,6.5,3.26,1.06
2019,1,RestOfWorld,X3,11377.0,57949,659285773,0.036,6.5,3.26,1.06
2019,1,RestOfWorld,X5,9033.0,69163,624749379,0.045,6.5,3.26,1.06
2019,1,RestOfWorld,X7,10110.0,92918,939400980,0.035,6.5,3.26,1.06
2019,Jan,RestOfWorld,i4,2533.0,64709,163907897,0.042,6.5,3.26,1.06
2019,1,RestOfWorld,iX,5421.0,74895,406005795,0.046,6.5,3.26,1.06
2019,1,RestOfWorld,MINI,8405.0,40316,338855980,0.042,6.5,3.26,1.06
2019,2,Europe,3 Series,5762.0,48430,279053660,0.05,20.1,4.81,1.06
2019,2,Europe,5 Series,2894.0,61107,176843658,0.058,20.1,4.81,1.06
2019,2,Europe,X3,2648.0,56409,149371032,0.058,20.1,4.81,1.06
2019,2,Europe,X5,3321.0,67514,224213994,0.047,20.1,4.81,1.06
2019,2,Europe,X7,9583.0,90970,871765510,0.062,20.1,4.81,1.06
2019,2,Europe,i4,9470.0,65134,616818980,0.047,20.1,4.81,1.06
2019,2,Europe,iX,3972.0,76638,304406136,0.042,20.1,4.81,1.06
2019,2,Europe,MINI,11195.0,43427,486165265,0.049,20.1,4.81,1.06
2019,2,China,3 Series,2745.0,46311,127123695,0.032,17.04,3.57,1.06
2019,2,China,5 Series,5303.0,61082,323917846,0.057,17.04,3.57,1.06
2019,2,China,X3,11199.0,57982,649340418,0.04,17.04,3.57,1.06
2019,2,China,X5,2790.0,67902,189446580,0.047,17.04,3.57,1.06
2019,2,China,X7,9300.0,92071,856260300,0.044,17.04,3.57,1.06
2019,2,China,i4,10856.0,65852,714889312,0.05,17.04,3.57,1.06
2019,2,China,iX,5825.0,75467,439595275,0.047,17.04,3.57,1.06
2019,2,China,MINI,11707.0,43188,505601916,0.055,17.04,3.57,1.06
2019,2,USA,3 Series,3810.0,49714,189410340,0.036,18.18,4.57,1.0
2019,2,USA,5 Series,2963.0,63623,188514949,0.031,18.18,4.57,1.0
2019,2,USA,X3,5340.0,58147,310504980,0.052,18.18,4.57,1.0
2019,2,USA,X5,9193.0,67477,620316061,0.038,18.18,4.57,1.0
2019,2,USA,X7,11380.0,92340,1050829200,0.047,18.18,4.57,1.0
2019,2,USA,i4,6994.0,65365,457162810,0.022,18.18,4.57,1.0
2019,2,USA,iX,3938.0,73503,289454814,0.043,18.18,4.57,1.0
2019,2,USA,MINI,4675.0,42008,196387400,0.056,18.18,4.57,1.0
2019,2,RestOfWorld,3 Series,10488.0,48046,503906448,0.053,6.3,2.31,1.06
2019,2,RestOfWorld,5 Series,7870.0,60459,475812330,0.033,6.3,2.31,1.06
2019,2,RestOfWorld,X3,9356.0,59778,559282968,0.029,6.3,2.31,1.06
2019,2,RestOfWorld,X5,3061.0,67269,205910409,0.042,6.3,2.31,1.06
2019,2,RestOfWorld,X7,8047.0,91280,734530160,0.055,6.3,2.31,1.06
2019,2,RestOfWorld,i4,8587.0,66347,569721689,0.04,6.3,2.31,1.06
2019,2,RestOfWorld,iX,8214.0,73575,604345050,0.06,6.3,2.31,1.06
2019,2,RestOfWorld,MINI,9324.0,42003,391635972,0.054,6.3,2.31,1.06
2019,3,Europe,3 Series,6875.0,47390,325806250,0.04,16.5,4.4,1.0
2019,3,Europe,5 Series,4806.0,61925,297611550,0.063,16.5,4.4,1.0
2019,3,Europe,X3,3533.0,58381,206260073,0.04,16.5,4.4,1.0
2019,3,Europe,X5,3929.0,69558,273293382,0.045,16.5,4.4,1.0
2019,3,Europe,X7,13295.0,91058,1210616110,0.046,16.5,4.4,1.0
2019,3,Europe,i4,7696.0,65532,504334272,0.04,16.5,4.4,1.0
2019,3,Europe,iX,8699.0,74229,645718071,0.046,16.5,4.4,1.0
2019,3,Europe,MINI,13286.0,40489,537936854,0.025,16.5,4.4,1.0
2019,3,China,3 Series,2974.0,47208,140396592,0.046,18.8,2.52,0.98
2019,3,China,5 Series,8884.0,63255,561957420,0.05,18.8,2.52,0.98
2019,3,China,X3,10353.0,57317,593402901,0.024,18.8,2.52,0.98
2019,3,China,X5,9963.0,69431,691741053,0.048,18.8,2.52,0.98
2019,3,China,X7,9355.0,92793,868078515,0.056,18.8,2.52,0.98
2019,3,China,i4,3842.0,63374,243482908,0.035,18.8,2.52,0.98
2019,3,China,iX,10961.0,73516,805808876,0.039,18.8,2.52,0.98
2019,3,China,MINI,4189.0,43873,183783997,0.064,18.8,2.52,0.98
2019,3,USA,3 Series,11562.0,46587,538638894,0.047,15.71,2.9,1.05
2019,3,USA,5 Series,3949.0,61863,244296987,0.056,15.71,2.9,1.05
2019,3,USA,X3,7863.0,59218,465631134,0.056,15.71,2.9,1.05
2019,3,USA,X5,6371.0,68327,435311317,0.057,15.71,2.9,1.05
2019,3,USA,X7,12038.0,92632,1115104016,0.055,15.71,2.9,1.05
2019,3,USA,i4,7169.0,65636,470544484,0.042,15.71,2.9,1.05
2019,3,USA,iX,6492.0,76452,496326384,0.051,15.71,2.9,1.05
2019,3,USA,MINI,6427.0,40493,260248511,0.049,15.71,2.9,1.05
2019,3,RestOfWorld,3 Series,3965.0,49712,197108080,0.053,6.8,2.89,1.07
2019,3,RestOfWorld,5 Series,4381.0,60821,266456801,0.041,6.8,2.89,1.07
2019,3,RestOfWorld,X3,3346.0,56916,190440936,0.032,6.8,2.89,1.07
2019,3,RestOfWorld,X5,6089.0,69652,424111028,0.029,6.8,2.89,1.07
2019,3,RestOfWorld,X7,9168.0,92338,846554784,0.056,6.8,2.89,1.07
2019,3,RestOfWorld,i4,9697.0,65149,631749853,0.067,6.8,2.89,1.07
2019,3,RestOfWorld,iX,10774.0,73961,796855814,0.05,6.8,2.89,1.07
2019,3,RestOfWorld,MINI,6219.0,43848,272690712,0.035,6.8,2.89,1.07
2019,4,Europe,3 Series,3597.0,47763,171803511,0.029,17.63,3.98,1.04
2019,4,Europe,5 Series,10503.0,60943,640084329,0.047,17.63,3.98,1.04
2019,4,Europe,X3,7774.0,58474,454576876,0.054,17.63,3.98,1.04
2019,4,Europe,X5,11444.0,67020,766976880,0.055,17.63,3.98,1.04
2019,4,Europe,X7,2843.0,93188,264933484,0.054,17.63,3.98,1.04
2019,4,Europe,i4,7576.0,65446,495818896,0.043,17.63,3.98,1.04
2019,4,Europe,iX,9233.0,73323,676991259,0.033,17.63,3.98,1.04
2019,4,Europe,MINI,2583.0,40469,104531427,0.06,17.63,3.98,1.04
2019,4,China,3 Series,10826.0,48798,528287148,0.035,18.32,2.53,1.04
2019,4,China,5 Series,9600.0,60105,577008000,0.034,18.32,2.53,1.04
2019,4,China,X3,7866.0,58636,461230776,0.038,18.32,2.53,1.04
2019,4,China,X5,9087.0,69137,628247919,0.061,18.32,2.53,1.04
2019,4,China,X7,6795.0,93657,636399315,0.051,18.32,2.53,1.04
2019,4,China,i4,9346.0,65206,609415276,0.035,18.32,2.53,1.04
2019,4,China,iX,6021.0,73444,442206324,0.054,18.32,2.53,1.04
2019,4,China,MINI,8748.0,40951,358239348,0.038,18.32,2.53,1.04
2019,4,USA,3 Series,,48938,373054374,0.046,19.64,2.98,1.07
2019,4,USA,5 Series,8595.0,62934,540917730,0.041,19.64,2.98,1.07
2019,4,USA,X3,9574.0,59097,565794678,0.07,19.64,2.98,1.07
2019,4,USA,X5,6963.0,68806,479096178,0.049,19.64,2.98,1.07
2019,4,USA,X7,2455.0,92729,227649695,0.04,19.64,2.98,1.07
2019,4,USA,i4,8605.0,63719,548301995,0.034,19.64,2.98,1.07
2019,4,USA,iX,3495.0,73049,255306255,0.052,19.64,2.98,1.07
2019,4,USA,MINI,9106.0,42578,387715268,0.038,19.64,2.98,1.07
2019,4,RestOfWorld,3 Series,7348.0,48289,354827572,0.037,6.62,3.44,1.08
2019,4,RestOfWorld,5 Series,2917.0,63179,184293143,0.066,6.62,3.44,1.08
2019,4,RestOfWorld,X3,3668.0,56661,207832548,0.07,6.62,3.44,1.08
2019,4,RestOfWorld,X5,5236.0,70726,370321336,0.026,6.62,3.44,1.08
2019,4,RestOfWorld,X7,3412.0,90968,310382816,0.051,6.62,3.44,1.08
2019,4,RestOfWorld,i4,3522.0,65556,230888232,0.033,6.62,3.44,1.08
2019,4,RestOfWorld,iX,10892.0,74826,815004792,0.048,6.62,3.44,1.08
2019,4,RestOfWorld,MINI,6710.0,43668,293012280,0.045,6.62,3.44,1.08
2019,5,Europe,3 Series,8906.0,48601,432840506,0.048,17.12,2.38,1.11
2019,5,Europe,5 Series,11626.0,62668,728578168,0.04,17.12,2.38,1.11
2019,5,Europe,X3,7437.0,59747,444338439,0.053,17.12,2.38,1.11
2019,5,Europe,X5,2516.0,69695,175352620,0.032,17.12,2.38,1.11
2019,5,Europe,X7,7800.0,90707,707514600,0.039,17.12,2.38,1.11
2019,5,Europe,i4,4211.0,65608,276275288,0.033,17.12,2.38,1.11
2019,5,Europe,iX,6079.0,73159,444733561,0.04,17.12,2.38,1.11
2019,5,Europe,MINI,9684.0,41735,404161740,0.047,17.12,2.38,1.11
2019,5,China,3 Series,9712.0,49874,484376288,0.03,16.27,3.46,1.11
2019,5,China,5 Series,6566.0,63335,415857610,0.032,16.27,3.46,1.11
2019,5,China,X3,3093.0,57868,178985724,0.051,16.27,3.46,1.11
2019,5,China,X5,5747.0,68016,390887952,0.046,16.27,3.46,1.11
2019,5,China,X7,2648.0,92102,243886096,0.029,16.27,3.46,1.11
2019,5,China,i4,5462.0,63656,347689072,0.027,16.27,3.46,1.11
2019,5,China,iX,6085.0,76175,463524875,0.04,16.27,3.46,1.11
2019,5,China,MINI,8414.0,43943,369736402,0.031,16.27,3.46,1.11
2019,5,USA,3 Series,6396.0,46799,299326404,0.053,18.7,2.25,1.07
2019,5,USA,5 Series,7612.0,61012,464423344,0.038,18.7,2.25,1.07
2019,5,USA,X3,5171.0,58408,302027768,0.038,18.7,2.25,1.07
2019,5,USA,X5,2778.0,69817,193951626,0.033,18.7,2.25,1.07
2019,5,USA,X7,4888.0,93478,456920464,0.037,18.7,2.25,1.07
2019,5,USA,i4,4098.0,66267,271562166,0.029,18.7,2.25,1.07
2019,5,USA,iX,6757.0,75190,508058830,0.049,18.7,2.25,1.07
2019,5,USA,MINI,6787.0,41339,280567793,0.04,18.7,2.25,1.07
2019,5,RestOfWorld,3 Series,11042.0,47693,526626106,0.06,6.86,2.62,1.06
2019,5,RestOfWorld,5 Series,9911.0,60133,595978163,0.056,6.86,2.62,1.06
2019,5,RestOfWorld,X3,5516.0,56072,309293152,0.038,6.86,2.62,1.06
2019,5,RestOfWorld,X5,10119.0,69625,704535375,0.055,6.86,2.62,1.06
2019,5,RestOfWorld,X7,9297.0,91811,853566867,0.035,6.86,2.62,1.06
2019,5,RestOfWorld,i4,8412.0,66839,562249668,0.058,6.86,2.62,1.06
2019,5,RestOfWorld,iX,7980.0,74312,593009760,0.038,6.86,2.62,1.06
2019,5,RestOfWorld,MINI,6613.0,40094,265141622,0.071,6.86,2.62,1.06
2019,6,Europe,3 Series,5698.0,49188,280273224,0.034,19.35,5.46,1.04
2019,6,Europe,5 Series,5697.0,63463,361548711,0.042,19.35,5.46,1.04
2019,6,Europe,X3,6190.0,59871,370601490,0.046,19.35,5.46,1.04
2019,6,Europe,X5,12728.0,67845,863531160,0.05,19.35,5.46,1.04
2019,6,Europe,X7,9377.0,92719,869426063,0.052,19.35,5.46,1.04
2019,6,Europe,i4,4967.0,63042,313129614,0.04,19.35,5.46,1.04
2019,6,Europe,iX,7759.0,75334,584516506,0.028,19.35,5.46,1.04
2019,6,Europe,MINI,10937.0,41540,454322980,0.058,19.35,5.46,1.04
2019,6,China,3 Series,7194.0,47486,341614284,0.051,14.41,2.79,1.09
2019,6,China,5 Series,12630.0,60982,770202660,0.059,14.41,2.79,1.09
2019,6,China,X3,9005.0,58310,525081550,0.038,14.41,2.79,1.09
2019,6,China,X5,12566.0,69811,877245026,0.054,14.41,2.79,1.09
2019,6,China,X7,12802.0,92832,1188435264,0.047,14.41,2.79,1.09
2019,6,China,i4,4398.0,64403,283244394,0.045,14.41,2.79,1.09
2019,6,China,iX,13041.0,73421,957483261,0.05,14.41,2.79,1.09
2019,6,China,MINI,6573.0,43761,287641053,0.035,14.41,2.79,1.09
2019,6,USA,3 Series,4587.0,49716,228047292,0.041,16.57,1.63,1.04
2019,6,USA,5 Series,7909.0,61597,487170673,0.033,16.57,1.63,1.04
2019,6,USA,X3,11780.0,58708,691580240,0.059,16.57,1.63,1.04
2019,6,USA,X5,10528.0,70542,742666176,0.041,16.57,1.63,1.04
2019,6,USA,X7,11888.0,93084,1106582592,0.05,16.57,1.63,1.04
2019,6,USA,i4,10033.0,65009,652235297,0.033,16.57,1.63,1.04
2019,6,USA,iX,12387.0,75020,929272740,0.033,16.57,1.63,1.04
2019,6,USA,MINI,7668.0,40671,311865228,0.05,16.57,1.63,1.04
2019,6,RestOfWorld,3 Series,8268.0,46628,385520304,0.028,6.1,2.01,1.05
2019,6,RestOfWorld,5 Series,11852.0,62557,741425564,0.045,6.1,2.01,1.05
2019,6,RestOfWorld,X3,9434.0,56593,533898362,0.041,6.1,2.01,1.05
2019,6,RestOfWorld,X5,8315.0,70298,584527870,0.051,6.1,2.01,1.05
2019,6,RestOfWorld,X7,6790.0,92672,629242880,0.05,6.1,2.01,1.05
2019,6,RestOfWorld,i4,7591.0,65239,495229249,0.044,6.1,2.01,1.05
2019,6,RestOfWorld,iX,2850.0,76201,217172850,0.05,6.1,2.01,1.05
2019,6,RestOfWorld,MINI,3479.0,43631,151792249,0.047,6.1,2.01,1.05
2019,7,Europe,3 Series,10394.0,46758,486002652,0.051,14.27,3.68,1.04
2019,7,Europe,5 Series,3204.0,62773,201124692,0.05,14.27,3.68,1.04
2019,7,Europe,X3,4644.0,59926,278296344,0.049,14.27,3.68,1.04
2019,7,Europe,X5,11298.0,70244,793616712,0.042,14.27,3.68,1.04
2019,7,Europe,X7,9376.0,90844,851753344,0.065,14.27,3.68,1.04
2019,7,Europe,i4,5646.0,66576,375888096,0.046,14.27,3.68,1.04
2019,7,Europe,iX,5827.0,73365,427497855,0.037,14.27,3.68,1.04
2019,7,Europe,MINI,6879.0,40398,277897842,0.058,14.27,3.68,1.04
2019,7,China,3 Series,7768.0,48415,376087720,0.037,17.85,1.92,1.0
2019,7,China,5 Series,9788.0,61246,599475848,0.044,17.85,1.92,1.0
2019,7,China,X3,6202.0,57640,357483280,0.036,17.85,1.92,1.0
2019,7,China,X5,10831.0,67118,726955058,0.036,17.85,1.92,1.0
2019,7,China,X7,6639.0,93747,622386333,0.042,17.85,1.92,1.0
2019,7,China,i4,11099.0,64882,720125318,0.052,17.85,1.92,1.0
2019,7,China,iX,7932.0,75207,596541924,0.045,17.85,1.92,1.0
2019,7,China,MINI,6343.0,41311,262035673,0.035,17.85,1.92,1.0
2019,7,USA,3 Series,11377.0,46487,528882599,0.037,14.31,1.93,1.06
2019,7,USA,5 Series,8264.0,60845,502823080,0.047,14.31,1.93,1.06
2019,7,USA,X3,8578.0,58461,501478458,0.034,14.31,1.93,1.06
2019,7,USA,X5,3116.0,69160,215502560,0.041,14.31,1.93,1.06
2019,7,USA,X7,9326.0,90779,846604954,0.052,14.31,1.93,1.06
2019,7,USA,i4,3675.0,65990,242513250,0.041,14.31,1.93,1.06
2019,7,USA,iX,9977.0,76709,765325693,0.033,14.31,1.93,1.06
2019,7,USA,MINI,2740.0,43431,119000940,0.051,14.31,1.93,1.06
2019,7,RestOfWorld,3 Series,11046.0,48907,540226722,0.037,5.11,1.71,1.06
2019,7,RestOfWorld,5 Series,5907.0,60769,358962483,0.054,5.11,1.71,1.06
2019,7,RestOfWorld,X3,6906.0,57067,394104702,0.033,5.11,1.71,1.06
2019,7,RestOfWorld,X5,10912.0,69325,756474400,0.045,5.11,1.71,1.06
2019,7,RestOfWorld,X7,6119.0,90514,553855166,0.053,5.11,1.71,1.06
2019,7,RestOfWorld,i4,11149.0,64653,720816297,0.054,5.11,1.71,1.06
2019,7,RestOfWorld,iX,4467.0,76300,340832100,0.055,5.11,1.71,1.06
2019,7,RestOfWorld,MINI,8590.0,40361,346700990,0.047,5.11,1.71,1.06
2019,8,Europe,3 Series,2949.0,49562,146158338,0.058,19.19,4.33,1.06
2019,8,Europe,5 Series,4912.0,63081,309853872,0.041,19.19,4.33,1.06
2019,8,Europe,X3,3843.0,56922,218751246,0.052,19.19,4.33,1.06
2019,8,Europe,X5,4558.0,68036,310108088,0.059,19.19,4.33,1.06
2019,8,Europe,X7,4938.0,90313,445965594,0.057,19.19,4.33,1.06
2019,8,Europe,i4,5462.0,65256,356428272,0.046,19.19,4.33,1.06
2019,8,Europe,iX,3460.0,76091,263274860,0.053,19.19,4.33,1.06
2019,8,Europe,MINI,5023.0,43983,220926609,0.053,19.19,4.33,1.06
2019,8,China,3 Series,3546.0,47155,167211630,0.042,20.14,2.55,1.03
2019,8,China,5 Series,11482.0,61929,711068778,0.036,20.14,2.55,1.03
2019,8,China,X3,3437.0,57492,197600004,0.028,20.14,2.55,1.03
2019,8,China,X5,4425.0,67870,300324750,0.06,20.14,2.55,1.03
2019,8,China,X7,8210.0,92320,757947200,0.041,20.14,2.55,1.03
2019,8,China,i4,4954.0,66292,328410568,0.033,20.14,2.55,1.03
2019,8,China,iX,5955.0,74078,441134490,0.046,20.14,2.55,1.03
2019,8,China,MINI,8946.0,42947,384203862,0.038,20.14,2.55,1.03
2019,8,USA,3 Series,5763.0,46997,270843711,0.056,18.2,2.98,1.03
2019,8,USA,5 Series,3294.0,63775,210074850,0.039,18.2,2.98,1.03
2019,8,USA,X3,10883.0,58160,632955280,0.036,18.2,2.98,1.03
2019,8,USA,X5,11642.0,69528,809444976,0.042,18.2,2.98,1.03
2019,8,USA,X7,3590.0,90475,324805250,0.039,18.2,2.98,1.03
2019,8,USA,i4,3443.0,64141,220837463,0.043,18.2,2.98,1.03
2019,8,USA,iX,3701.0,73398,271645998,0.032,18.2,2.98,1.03
2019,8,USA,MINI,4141.0,41582,172191062,0.045,18.2,2.98,1.03
2019,8,RestOfWorld,3 Series,5842.0,46137,269532354,0.048,6.14,2.63,1.08
2019,8,RestOfWorld,5 Series,4498.0,61794,277949412,0.031,6.14,2.63,1.08
2019,8,RestOfWorld,X3,7405.0,59701,442085905,0.052,6.14,2.63,1.08
2019,8,RestOfWorld,X5,5143.0,70920,364741560,0.062,6.14,2.63,1.08
2019,8,RestOfWorld,X7,10456.0,91449,956190744,0.048,6.14,2.63,1.08
2019,8,RestOfWorld,i4,10996.0,66373,729837508,0.044,6.14,2.63,1.08
2019,8,RestOfWorld,iX,7355.0,76145,560046475,0.05,6.14,2.63,1.08
2019,8,RestOfWorld,MINI,11150.0,42308,471734200,0.04,6.14,2.63,1.08
2019,9,Europe,3 Series,,49384,557347824,0.016,14.35,3.91,1.09
2019,9,Europe,5 Series,3608.0,61851,223158408,0.043,14.35,3.91,1.09
2019,9,Europe,X3,11365.0,57687,655612755,0.049,14.35,3.91,1.09
2019,9,Europe,X5,10613.0,69973,742623449,0.039,14.35,3.91,1.09
2019,9,Europe,X7,4453.0,91243,406305079,0.044,14.35,3.91,1.09
2019,9,Europe,i4,8495.0,63162,536561190,0.043,14.35,3.91,1.09
2019,9,Europe,iX,5069.0,76919,389902411,0.043,14.35,3.91,1.09
2019,9,Europe,MINI,5114.0,41641,212952074,0.049,14.35,3.91,1.09
2019,9,China,3 Series,8890.0,49590,440855100,0.021,15.09,2.52,1.07
2019,9,China,5 Series,3592.0,63831,229280952,0.054,15.09,2.52,1.07
2019,9,China,X3,4159.0,59959,249369481,0.057,15.09,2.52,1.07
2019,9,China,X5,9953.0,68336,680148208,0.041,15.09,2.52,1.07
2019,9,China,X7,7659.0,93031,712524429,0.034,15.09,2.52,1.07
2019,9,China,i4,5028.0,63370,318624360,0.051,15.09,2.52,1.07
2019,9,China,iX,9603.0,76064,730442592,0.039,15.09,2.52,1.07
2019,9,China,MINI,3508.0,43062,151061496,0.061,15.09,2.52,1.07
2019,9,USA,3 Series,9824.0,49669,487948256,0.042,15.59,3.37,1.05
2019,9,USA,5 Series,8071.0,61633,497439943,0.047,15.59,3.37,1.05
2019,9,USA,X3,4551.0,56852,258733452,0.034,15.59,3.37,1.05
2019,9,USA,X5,4573.0,69069,315852537,0.016,15.59,3.37,1.05
2019,9,USA,X7,6386.0,90587,578488582,0.061,15.59,3.37,1.05
2019,9,USA,i4,12502.0,64317,804091134,0.042,15.59,3.37,1.05
2019,9,USA,iX,8119.0,74854,607739626,0.039,15.59,3.37,1.05
2019,9,USA,MINI,8559.0,42079,360154161,0.044,15.59,3.37,1.05
2019,9,RestOfWorld,3 Series,9374.0,47749,447599126,0.048,5.66,2.29,1.03
2019,9,RestOfWorld,5 Series,3717.0,63994,237865698,0.042,5.66,2.29,1.03
2019,9,RestOfWorld,X3,11384.0,59097,672760248,0.048,5.66,2.29,1.03
2019,9,RestOfWorld,X5,8470.0,67446,571267620,0.045,5.66,2.29,1.03
2019,9,RestOfWorld,X7,5226.0,91991,480744966,0.044,5.66,2.29,1.03
2019,9,RestOfWorld,i4,13322.0,66168,881490096,0.038,5.66,2.29,1.03
2019,9,RestOfWorld,iX,4619.0,76507,353385833,0.035,5.66,2.29,1.03
2019,9,RestOfWorld,MINI,10473.0,42426,444327498,0.045,5.66,2.29,1.03
2019,10,Europe,3 Series,4942.0,46484,229723928,0.058,20.75,4.31,1.03
2019,10,Europe,5 Series,9529.0,62614,596648806,0.038,20.75,4.31,1.03
2019,10,Europe,X3,7338.0,57127,419197926,0.053,20.75,4.31,1.03
2019,10,Europe,X5,9267.0,67467,625216689,0.043,20.75,4.31,1.03
2019,10,Europe,X7,5895.0,92434,544898430,0.039,20.75,4.31,1.03
2019,10,Europe,i4,2698.0,63282,170734836,0.055,20.75,4.31,1.03
